taxonNo,family,taxon,mainsubject,subject,subpart,category,value,mod,posit,phase,presence,start,end
41405,Annonaceae,Asteranthe ,seed,seed,,UNK,opening,small,around; hilum,,,808,847
41405,Annonaceae,Asteranthe ,seed,seed,,UNK,opening,terminal,around; hilum,,,808,847
41427,Annonaceae,Cananga ,plant,plant,,subject,plant,,,,,0,37
41427,Annonaceae,Cananga ,plant,plant,,life-form,tree,,,,,6,37
41427,Annonaceae,Cananga ,plant,plant,indumentum,presence,tree,simple,,,Present,6,37
41427,Annonaceae,Cananga ,flower,flower,,subject,flower,,,,,39,115
41427,Annonaceae,Cananga ,flower,flower,,size,large,,,,,47,53
41427,Annonaceae,Cananga ,flower,flower,,reproduction,hermaphrodite,,,,,54,68
41427,Annonaceae,Cananga ,flower,flower,grouping,structure-infl,raceme,,on; short axillary; peduncle,,,77,115
41427,Annonaceae,Cananga ,flower,bud,,subject,bud,,,,,117,130
41427,Annonaceae,Cananga ,flower,bud,,shape,elongate,,,,,122,130
41427,Annonaceae,Cananga ,sepal,sepal,,subject,sepal,,,,,132,178
41427,Annonaceae,Cananga ,sepal,sepal,,fusion,united,somewhat,,,,151,166
41427,Annonaceae,Cananga ,sepal,sepal,,count,3,,,,,139,141
41427,Annonaceae,Cananga ,sepal,sepal,,dehiscence,valvate,,,,,142,150
41427,Annonaceae,Cananga ,sepal,sepal,,arrangement,valvate,,,,,142,150
41427,Annonaceae,Cananga ,sepal,sepal,,aestivation,valvate,,,,,142,150
41427,Annonaceae,Cananga ,sepal,sepal,base,presence,,,,,Present,170,178
41427,Annonaceae,Cananga ,petal,petal,,subject,petal,,,,,180,279
41427,Annonaceae,Cananga ,petal,petal,whorls,presence,,2; count,,,Present,193,201
41427,Annonaceae,Cananga ,petal,petal,,comparison,subequal,,inner,,,226,240
41427,Annonaceae,Cananga ,petal,petal,,count,6,,,,,187,189
41427,Annonaceae,Cananga ,petal,petal,,count,3,,,,,205,207
41427,Annonaceae,Cananga ,petal,petal,,dehiscence,valvate,,,,,213,221
41427,Annonaceae,Cananga ,petal,petal,,arrangement,valvate,,,,,213,221
41427,Annonaceae,Cananga ,petal,petal,,aestivation,valvate,,,,,213,221
41427,Annonaceae,Cananga ,petal,petal,,size,smaller,slightly,,,,244,261
41427,Annonaceae,Cananga ,petal,petal,,compar,smaller,slightly,,,,244,261
41427,Annonaceae,Cananga ,petal,petal,,shape,linear-lanceolate,,,,,262,279
41427,Annonaceae,Cananga ,stamen,stamen,,subject,stamen,,,,,281,305
41427,Annonaceae,Cananga ,stamen,stamen,,count,numerous,,,,,289,298
41427,Annonaceae,Cananga ,stamen,stamen,,shape,linear,,,,,299,305
41427,Annonaceae,Cananga ,stamen,stamen,,arrangement,linear,,,,,299,305
41427,Annonaceae,Cananga ,stamen,anther,,subject,anther,,,,,307,337
41427,Annonaceae,Cananga ,stamen,anther,,position,lateral,,,,,315,322
41427,Annonaceae,Cananga ,stamen,anther,,dehiscence,introrse,sub,,,,326,337
41427,Annonaceae,Cananga ,stamen,anther,,,connective-appendages,,,,,339,360
41427,Annonaceae,Cananga ,stamen,anther,,,produced,distinctly,,,,361,394
41427,Annonaceae,Cananga ,stamen,anther,,shape-apex,apiculate,distinctly,,,,361,394
41427,Annonaceae,Cananga ,carpel,carpel,,subject,carpel,,,,,396,454
41427,Annonaceae,Cananga ,carpel,carpel,,fusion,free,,,,,410,415
41427,Annonaceae,Cananga ,carpel,carpel,,shape,oblong,linear,,,,416,423
41427,Annonaceae,Cananga ,carpel,carpel,ovule,presence,,numerous biseriate,,,Present,424,454
41427,Annonaceae,Cananga ,carpel,style,,subject,style,,,,,456,607
41427,Annonaceae,Cananga ,carpel,style,,,oneclub-shaped,,,,,518,532
41427,Annonaceae,Cananga ,carpel,style,groove,presence,,which; U-shaped,,,Present,533,561
41427,Annonaceae,Cananga ,carpel,style,groove,presence,which,U-shaped,,,Present,533,561
41427,Annonaceae,Cananga ,carpel,style,,orientation,down,continued,,,,565,579
41427,Annonaceae,Cananga ,carpel,style,,,side,,inner,,,584,594
41427,Annonaceae,Cananga ,carpel,style,,size,slender,,,,,463,471
41427,Annonaceae,Cananga ,carpel,style,stigmas,presence,,to_form; a disc; a disc; prep; agglutinated,,,Present,472,512
41427,Annonaceae,Cananga ,carpel,style,stigmas,prep,to_form; a disc,agglutinated,,,Present,472,512
41427,Annonaceae,Cananga ,carpel,style,ovary,presence,,,,,Present,598,607
41427,Annonaceae,Cananga ,monocarp,monocarp,,subject,monocarp,,,,,609,660
41427,Annonaceae,Cananga ,monocarp,monocarp,,shape,oblong,linear,,,,619,639
41427,Annonaceae,Cananga ,monocarp,monocarp,,shape,ellipsoid,linear,,,,619,639
41427,Annonaceae,Cananga ,monocarp,monocarp,,texture,succulent,,,,,640,650
41427,Annonaceae,Cananga ,monocarp,monocarp,,architecture,stipitate,,,,,651,660
41427,Annonaceae,Cananga ,seed,seed,,subject,seed,,,,,662,686
41427,Annonaceae,Cananga ,seed,seed,,shape,compressed,,,,,668,679
41427,Annonaceae,Cananga ,seed,seed,,relief,pitted,,,,,680,686
41475,Annonaceae,Cleistochlamys ,plant,plant,,subject,plant,,,,,0,58
41475,Annonaceae,Cleistochlamys ,plant,plant,,orientation,erect,,,,,9,14
41475,Annonaceae,Cleistochlamys ,plant,plant,shrub,presence,,straggling deciduous,,,Present,18,58
41475,Annonaceae,Cleistochlamys ,plant,plant,tree,presence,,small,,,Present,18,58
41475,Annonaceae,Cleistochlamys ,plant,plant,indumentum,presence,,of simple hairs,,,Present,60,86
41475,Annonaceae,Cleistochlamys ,flower,flower,,subject,flower,,,,,88,161
41475,Annonaceae,Cleistochlamys ,flower,flower,,architecture,solitary,,,,,96,105
41475,Annonaceae,Cleistochlamys ,flower,flower,,habit,solitary,,,,,96,105
41475,Annonaceae,Cleistochlamys ,flower,flower,,arrangement,solitary,,,,,96,105
41475,Annonaceae,Cleistochlamys ,flower,flower,,,opening,,after; have fallen; leaves,,,106,143
41475,Annonaceae,Cleistochlamys ,flower,flower,,,opening,,after; fallen; have; leaves,,,106,143
41475,Annonaceae,Cleistochlamys ,flower,flower,,position,axillary,extra,,,,144,153
41475,Annonaceae,Cleistochlamys ,flower,flower,,position,sessile,,,,,154,161
41475,Annonaceae,Cleistochlamys ,flower,flower,,architecture,sessile,,,,,154,161
41475,Annonaceae,Cleistochlamys ,flower,bud,,subject,bud,,,,,163,225
41475,Annonaceae,Cleistochlamys ,flower,bud,,,supported,,,,,177,186
41475,Annonaceae,Cleistochlamys ,flower,bud,,count,4–5,,,,,190,193
41475,Annonaceae,Cleistochlamys ,flower,bud,,shape,globose,,,,,168,176
41475,Annonaceae,Cleistochlamys ,flower,bud,bracteole,presence,,biseriate persistent,,,Present,194,225
41475,Annonaceae,Cleistochlamys ,calyx,calyx,,subject,calyx,,,,,227,325
41475,Annonaceae,Cleistochlamys ,calyx,calyx,,shape-margin,entire,,,,,233,264
41475,Annonaceae,Cleistochlamys ,calyx,calyx,,,splitting,,,,,294,303
41475,Annonaceae,Cleistochlamys ,calyx,calyx,,count,(2)3,,,,,309,313
41475,Annonaceae,Cleistochlamys ,calyx,calyx,petal,presence,,,,in bud,Present,265,283
41475,Annonaceae,Cleistochlamys ,calyx,calyx,petal,presence,,in bud,,,Present,265,283
41475,Annonaceae,Cleistochlamys ,calyx,calyx,petal,life-stage,in_bud,,,,Present,265,283
41475,Annonaceae,Cleistochlamys ,calyx,calyx,,pubescence,glabrous,,,,,284,293
41475,Annonaceae,Cleistochlamys ,calyx,calyx,lobe,presence,,equal,,,Present,314,325
41475,Annonaceae,Cleistochlamys ,petal,petal,,subject,petal,,,,,327,431
41475,Annonaceae,Cleistochlamys ,petal,petal,whorls,presence,,2; count,,,Present,340,348
41475,Annonaceae,Cleistochlamys ,petal,petal,,count,6,,,,,334,336
41475,Annonaceae,Cleistochlamys ,petal,petal,,count,3,,,,,352,354
41475,Annonaceae,Cleistochlamys ,petal,petal,,dehiscence,valvate,,outer,,,359,373
41475,Annonaceae,Cleistochlamys ,petal,petal,,arrangement,valvate,,outer,,,359,373
41475,Annonaceae,Cleistochlamys ,petal,petal,,aestivation,valvate,,outer,,,359,373
41475,Annonaceae,Cleistochlamys ,petal,petal,,aestivation,imbricate,,inner,,,378,415
41475,Annonaceae,Cleistochlamys ,petal,petal,,size,smaller,slightly,inner,,,378,415
41475,Annonaceae,Cleistochlamys ,petal,petal,,arrangement,imbricate,,inner,,,378,415
41475,Annonaceae,Cleistochlamys ,petal,petal,,compar,smaller,slightly,inner,,,378,415
41475,Annonaceae,Cleistochlamys ,petal,petal,,orientation,spreading,,,,,416,426
41475,Annonaceae,Cleistochlamys ,petal,petal,,fusion,free,,,,,427,431
41475,Annonaceae,Cleistochlamys ,stamen,stamen,,subject,stamen,,,,,433,474
41475,Annonaceae,Cleistochlamys ,stamen,stamen,,count,30–40,,,,,443,448
41475,Annonaceae,Cleistochlamys ,stamen,stamen,,,?fewer,,,,,453,459
41475,Annonaceae,Cleistochlamys ,stamen,stamen,,shape,obtriangular,,,,,462,474
41475,Annonaceae,Cleistochlamys ,stamen,filament,,subject,filament,,,,,476,501
41475,Annonaceae,Cleistochlamys ,stamen,filament,,manifestation,obsolete,almost,,,,486,501
41475,Annonaceae,Cleistochlamys ,stamen,filament,,dehiscence,extrorse,anther-cells,,,,503,524
41475,Annonaceae,Cleistochlamys ,stamen,connective-prolongation,,subject,connective-prolongation,,,,,526,567
41475,Annonaceae,Cleistochlamys ,stamen,connective-prolongation,,shape,capitate,broadly,,,,551,567
41475,Annonaceae,Cleistochlamys ,stamen,connective-prolongation,,architecture,capitate,broadly,,,,551,567
41475,Annonaceae,Cleistochlamys ,carpel,carpel,,subject,carpel,,,,,569,615
41475,Annonaceae,Cleistochlamys ,carpel,carpel,,count,6–12,,,,,577,582
41475,Annonaceae,Cleistochlamys ,carpel,carpel,,shape,ovoid,,,,,583,589
41475,Annonaceae,Cleistochlamys ,carpel,carpel,ovule,presence,,single basal,,,Present,590,615
41475,Annonaceae,Cleistochlamys ,carpel,style,,subject,style,,,,,617,662
41475,Annonaceae,Cleistochlamys ,carpel,style,,size,long,,,,,644,648
41475,Annonaceae,Cleistochlamys ,carpel,style,,shape,cylindric,,,,,623,633
41475,Annonaceae,Cleistochlamys ,carpel,style,carpel,presence,,,,,Present,652,662
41475,Annonaceae,Cleistochlamys ,carpel,stigma,,subject,stigma,,,,,664,679
41475,Annonaceae,Cleistochlamys ,carpel,stigma,,shape,capitate,,,,,671,679
41475,Annonaceae,Cleistochlamys ,carpel,stigma,,architecture,capitate,,,,,671,679
41475,Annonaceae,Cleistochlamys ,monocarp,monocarp,,subject,monocarp,,,,,681,754
41475,Annonaceae,Cleistochlamys ,monocarp,monocarp,,dehiscence,indehiscent,,,,,691,703
41475,Annonaceae,Cleistochlamys ,monocarp,monocarp,,shape,cylindrical,,,,,704,726
41475,Annonaceae,Cleistochlamys ,monocarp,monocarp,,architecture,stipitate,,,,,727,737
41475,Annonaceae,Cleistochlamys ,monocarp,monocarp,,architecture,-seeded,1,,,,738,747
41475,Annonaceae,Cleistochlamys ,monocarp,monocarp,,shape,fleshy,,,,,748,754
41475,Annonaceae,Cleistochlamys ,monocarp,monocarp,,texture,fleshy,,,,,748,754
41475,Annonaceae,Cleistochlamys ,seed,seed,,subject,seed,,,,,756,799
41475,Annonaceae,Cleistochlamys ,seed,seed,,orientation,vertical,,,,,761,770
41475,Annonaceae,Cleistochlamys ,seed,seed,,shape,cylindrical,,,,,771,783
41475,Annonaceae,Cleistochlamys ,seed,seed,aril,presence,,,,,Absent,784,799
41386,Annonaceae,Cleistopholis ,plant,plant,,subject,plant,,,,,0,61
41386,Annonaceae,Cleistopholis ,plant,plant,,life-form,tree,,,,,6,25
41386,Annonaceae,Cleistopholis ,plant,plant,,life-form,shrub,,,,,6,25
41386,Annonaceae,Cleistopholis ,plant,plant,,pubescence,glabrous,,,,,26,61
41386,Annonaceae,Cleistopholis ,plant,plant,,pubescence,hair,a few simple,,,,26,61
41386,Annonaceae,Cleistopholis ,plant,plant,hair,presence,glabrous,a few simple,,,Present,26,61
41386,Annonaceae,Cleistopholis ,flower,flower,,subject,flower,,,,,63,188
41386,Annonaceae,Cleistopholis ,flower,flower,,structure-infl,pedunculate,,,,,130,155
41386,Annonaceae,Cleistopholis ,flower,flower,,reproduction,hermaphrodite,,,,,71,85
41386,Annonaceae,Cleistopholis ,flower,flower,grouping,structure-infl,fascicle,sessile; few-flowered,,,,86,141
41386,Annonaceae,Cleistopholis ,flower,flower,grouping,structure-infl,pedunculate,sessile; few-flowered,,,,86,141
41386,Annonaceae,Cleistopholis ,flower,flower,,structure-infl,umbellate,,,,,156,166
41386,Annonaceae,Cleistopholis ,flower,flower,,position,axillary,extra,,,,167,176
41386,Annonaceae,Cleistopholis ,flower,flower,,architecture,pedicellate,,,,,177,188
41386,Annonaceae,Cleistopholis ,flower,bract,,subject,bract,,,,,190,229
41386,Annonaceae,Cleistopholis ,flower,bract,bracteole,presence,,usually deciduous,,,Present,201,229
41386,Annonaceae,Cleistopholis ,flower,bract,bracteole,habit,deciduous,usually,,,Present,201,229
41386,Annonaceae,Cleistopholis ,flower,bract,bracteole,duration,deciduous,usually,,,Present,201,229
41386,Annonaceae,Cleistopholis ,sepal,sepal,,subject,sepal,,,,,231,254
41386,Annonaceae,Cleistopholis ,sepal,sepal,,count,3,,,,,238,240
41386,Annonaceae,Cleistopholis ,sepal,sepal,,dehiscence,valvate,,,,,241,249
41386,Annonaceae,Cleistopholis ,sepal,sepal,,arrangement,valvate,,,,,241,249
41386,Annonaceae,Cleistopholis ,sepal,sepal,,aestivation,valvate,,,,,241,249
41386,Annonaceae,Cleistopholis ,sepal,sepal,,fusion,free,,,,,250,254
41386,Annonaceae,Cleistopholis ,petal,petal,,subject,petal,,,,,256,449
41386,Annonaceae,Cleistopholis ,petal,petal,,,those,,,,,285,290
41386,Annonaceae,Cleistopholis ,petal,petal,,count,6,,,,,263,265
41386,Annonaceae,Cleistopholis ,petal,petal,series,presence,,2; count,,,Present,269,278
41386,Annonaceae,Cleistopholis ,petal,petal,,fusion,free,,,,,279,284
41386,Annonaceae,Cleistopholis ,petal,petal,series,presence,,oblong-elliptic,outer,,Present,298,327
41386,Annonaceae,Cleistopholis ,petal,petal,series,shape,oblong-elliptic,,outer,,Present,298,327
41386,Annonaceae,Cleistopholis ,petal,petal,,dehiscence,valvate,,,,,328,336
41386,Annonaceae,Cleistopholis ,petal,petal,,arrangement,valvate,,,,,328,336
41386,Annonaceae,Cleistopholis ,petal,petal,,aestivation,valvate,,,,,328,336
41386,Annonaceae,Cleistopholis ,petal,petal,,orientation,spreading,mostly,,,,337,354
41386,Annonaceae,Cleistopholis ,petal,petal,,arrangement,imbricate,inner,,,,355,380
41386,Annonaceae,Cleistopholis ,petal,petal,,aestivation,imbricate,inner,,,,355,380
41386,Annonaceae,Cleistopholis ,petal,petal,,size,shorter,much,,,,381,394
41386,Annonaceae,Cleistopholis ,petal,petal,,compar,shorter,much,,,,381,394
41386,Annonaceae,Cleistopholis ,petal,petal,,shape,concave,,over; androecium,,,395,449
41386,Annonaceae,Cleistopholis ,petal,petal,,orientation,recurved,,over; androecium,,,395,449
41386,Annonaceae,Cleistopholis ,petal,petal,gynoecium,presence,recurved,,over; androecium,,Present,395,449
41386,Annonaceae,Cleistopholis ,petal,petal,,shape-margin,concave,,over; androecium,,,395,449
41386,Annonaceae,Cleistopholis ,petal,petal,,shape,concave,,,,,395,449
41386,Annonaceae,Cleistopholis ,petal,petal,,shape-margin,concave,,,,,395,449
41386,Annonaceae,Cleistopholis ,stamen,stamen,,subject,stamen,,,,,451,522
41386,Annonaceae,Cleistopholis ,stamen,stamen,,count,numerous,,,,,459,468
41386,Annonaceae,Cleistopholis ,stamen,stamen,,position,sessile,,,,,469,477
41386,Annonaceae,Cleistopholis ,stamen,stamen,,architecture,sessile,,,,,469,477
41386,Annonaceae,Cleistopholis ,stamen,stamen,,,cuneiform,,,,,478,488
41386,Annonaceae,Cleistopholis ,stamen,stamen,,shape,linear,anther-cells,,,,493,513
41386,Annonaceae,Cleistopholis ,stamen,stamen,,arrangement,linear,anther-cells,,,,493,513
41386,Annonaceae,Cleistopholis ,stamen,stamen,,dehiscence,extrorse,,,,,514,522
41386,Annonaceae,Cleistopholis ,stamen,connective,,subject,connective,,,,,524,569
41386,Annonaceae,Cleistopholis ,stamen,connective,,UNK,prolongation,truncate,,,,542,569
41386,Annonaceae,Cleistopholis ,stamen,connective,,UNK,prolongation,thick,,,,542,569
41386,Annonaceae,Cleistopholis ,carpel,carpel,,subject,carpel,,,,,571,629
41386,Annonaceae,Cleistopholis ,carpel,carpel,,count,6,,,,,579,580
41386,Annonaceae,Cleistopholis ,carpel,carpel,,,–many,,,,,580,586
41386,Annonaceae,Cleistopholis ,carpel,carpel,,fusion,free,,,,,587,592
41386,Annonaceae,Cleistopholis ,carpel,carpel,,shape,oblong,linear,,,,593,617
41386,Annonaceae,Cleistopholis ,carpel,carpel,,architecture,-ovulate,1–2,,,,618,629
41386,Annonaceae,Cleistopholis ,carpel,style,,subject,style,,,,,631,653
41386,Annonaceae,Cleistopholis ,carpel,style,,manifestation,obsolete,mostly,,,,638,653
41386,Annonaceae,Cleistopholis ,carpel,stigma,,subject,stigma,,,,,655,683
41386,Annonaceae,Cleistopholis ,carpel,stigma,,shape,discoid,,,,,662,683
41386,Annonaceae,Cleistopholis ,carpel,stigma,,shape,punctiform,,,,,662,683
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,subject,monocarp,,,,,685,855
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,shape,subglobose,,,,,708,727
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,shape,ovoid,,,,,708,727
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,architecture,-seeded,2,,,,803,811
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,,then,,,,,812,816
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,dehiscence,indehiscent,,,,,695,707
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,orientation,transverse,somewhat,,,,731,751
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,dehiscence,transverse,somewhat,,,,731,751
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,architecture,subsessile,,,,,752,787
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,architecture,stipitate,distinctly,,,,752,787
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,architecture,-seeded,1–2,,,,788,799
41386,Annonaceae,Cleistopholis ,monocarp,monocarp,,size,constricted,slightly,between; seed,,,817,855
41386,Annonaceae,Cleistopholis ,seed,seed,,subject,seed,,,,,857,906
41386,Annonaceae,Cleistopholis ,seed,seed,,shape,globose,,,,,863,886
41386,Annonaceae,Cleistopholis ,seed,seed,,shape,plano-convex,,,,,863,886
41386,Annonaceae,Cleistopholis ,seed,seed,,prep,according_to; number,,,,,887,906
41399,Annonaceae,Dielsiothamnus ,plant,plant,,subject,plant,,,,,0,100
41399,Annonaceae,Dielsiothamnus ,plant,plant,,life-form,shrub,,,,,6,26
41399,Annonaceae,Dielsiothamnus ,plant,plant,,life-form,tree,small,,,,6,26
41399,Annonaceae,Dielsiothamnus ,plant,plant,shrub,presence,,scrambling,,,Present,40,59
41399,Annonaceae,Dielsiothamnus ,plant,plant,,arrangement,stellate,,,,,70,100
41399,Annonaceae,Dielsiothamnus ,plant,plant,hair,presence,stellate,simple,,,Present,70,100
41399,Annonaceae,Dielsiothamnus ,plant,plant,,shape,stellate,,,,,70,100
41399,Annonaceae,Dielsiothamnus ,plant,plant,,pubescence,stellate,,,,,70,100
41399,Annonaceae,Dielsiothamnus ,flower,flower,,subject,flower,,,,,102,213
41399,Annonaceae,Dielsiothamnus ,flower,flower,,reproduction,hermaphrodite,,,,,110,144
41399,Annonaceae,Dielsiothamnus ,flower,flower,,reproduction,male,rarely; only,,,,110,144
41399,Annonaceae,Dielsiothamnus ,flower,flower,,architecture,solitary,,on; leafless; shoot,,,145,183
41399,Annonaceae,Dielsiothamnus ,flower,flower,,habit,solitary,,on; leafless; shoot,,,145,183
41399,Annonaceae,Dielsiothamnus ,flower,flower,,arrangement,solitary,,on; leafless; shoot,,,145,183
41399,Annonaceae,Dielsiothamnus ,flower,flower,,position,axillary,extra,,,,184,193
41399,Annonaceae,Dielsiothamnus ,flower,flower,,architecture,pedicellate,shortly,,,,194,213
41399,Annonaceae,Dielsiothamnus ,flower,bud,,subject,bud,,,,,215,323
41399,Annonaceae,Dielsiothamnus ,flower,bud,,,"globose,enclosed",,by; 2; count; bracteole,,,220,252
41399,Annonaceae,Dielsiothamnus ,flower,bud,,position,sessile,very; young,by; several calyptrate; bract,,,262,323
41399,Annonaceae,Dielsiothamnus ,flower,bud,,position,enveloped,very; young,by; several calyptrate; bract,,,262,323
41399,Annonaceae,Dielsiothamnus ,flower,bud,,architecture,sessile,very; young,by; several calyptrate; bract,,,262,323
41399,Annonaceae,Dielsiothamnus ,flower,bud,,architecture,enveloped,very; young,by; several calyptrate; bract,,,262,323
41399,Annonaceae,Dielsiothamnus ,flower,bud,,architecture,sessile,very; young,,,,262,323
41399,Annonaceae,Dielsiothamnus ,flower,bud,,position,sessile,very; young,,,,262,323
41399,Annonaceae,Dielsiothamnus ,sepal,sepal,,subject,sepal,,,,,325,371
41399,Annonaceae,Dielsiothamnus ,sepal,sepal,,count,3,,,,,332,334
41399,Annonaceae,Dielsiothamnus ,sepal,sepal,,dehiscence,valvate,,,,,335,343
41399,Annonaceae,Dielsiothamnus ,sepal,sepal,,arrangement,valvate,,,,,335,343
41399,Annonaceae,Dielsiothamnus ,sepal,sepal,,aestivation,valvate,,,,,335,343
41399,Annonaceae,Dielsiothamnus ,sepal,sepal,petal,presence,,,,in bud,Present,354,371
41399,Annonaceae,Dielsiothamnus ,sepal,sepal,petal,presence,,in bud,,,Present,354,371
41399,Annonaceae,Dielsiothamnus ,sepal,sepal,petal,life-stage,in_bud,,,,Present,354,371
41399,Annonaceae,Dielsiothamnus ,petal,petal,,subject,petal,,,,,373,506
41399,Annonaceae,Dielsiothamnus ,petal,petal,whorls,presence,,2; count,,,Present,395,403
41399,Annonaceae,Dielsiothamnus ,petal,petal,,,those,,,,,410,415
41399,Annonaceae,Dielsiothamnus ,petal,petal,,,those,,,,,452,457
